time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-1.2408736666287448,-2.8589269925987804,21.655510539044545,5.905779491231888,0.03830417462680202,0.0,-0.7654724184275237,-4.291282669070468,5.3361842994661215,-0.0738938821955067,0.0567747673815754,0.0,495.3803029554143,493.7895458422658,494.0547169901506,494.64299216584413
3.5400000000000027,-1.2875547934761267,-3.1235968056941124,21.975659728132776,5.901154797533465,0.041891195082046195,0.0,-0.7908711416157578,-4.531369740232237,5.334687688310872,-0.08435468388943673,0.06520658166455233,0.0,459.91542496378605,460.5852871908924,460.04374134875405,459.2099578250284
3.6000000000000028,-1.3359342749975767,-3.403700396441514,22.297940519109552,5.895919056849101,0.04531527265669588,0.0,-0.8221298323019752,-4.805669113437446,5.406707234524713,-0.09381997259302093,0.03111279372981198,0.0,486.54727423994575,483.9891980460451,485.5607512957694,484.84434054401777
3.660000000000003,-1.3859500594862346,-3.697876963651089,22.618312595070176,5.8900396201643375,0.04707071703583221,0.0,-0.845207701916692,-5.000853176853869,5.272306959245816,-0.10800005905425387,0.02526202924485343,0.0,420.02965322907926,419.5221035627721,418.3684271068914,417.1225519118106
3.720000000000003,-1.4373857169459536,-4.003959955305122,22.93075530303493,5.883826635292644,0.04853958622422283,0.0,-0.869434850642242,-5.202584770699089,5.142305559737724,-0.09588001386902327,0.022872001886355013,0.0,420.7604837015832,420.55358072575854,419.9674238093452,421.0075809057679
3.780000000000003,-1.4904230671656138,-4.323269244828821,23.237703691074213,5.8776223960027245,0.04934739449285974,0.0,-0.8985717389407413,-5.44158805897024,5.088657962290933,-0.12598994494874097,-0.02253709155992072,0.0,449.1629284102798,445.46412230445196,449.51092100041143,447.0538214959275
3.840000000000003,-1.5452025143120371,-4.656969008988246,23.541142801506407,5.87084189144962,0.048001603354121514,0.0,-0.927284866310976,-5.682369814869953,5.025305858271184,-0.09504473255175092,-0.02221625426338283,0.0,446.1429176003234,446.16909587577,444.7022661501877,447.21859819504755
3.900000000000003,-1.6017578637209902,-5.005892369413509,23.842143578333424,5.865307473921906,0.04682494242698354,0.0,-0.9577533687099413,-5.948869838681787,5.007114735770464,-0.08715408993402224,-0.014852767726780361,0.0,462.8588656437492,463.4381989715763,462.14672479618645,462.76157654813414
3.960000000000003,-1.6601368044891478,-5.371078271424345,24.14227074906507,5.860718343904852,0.046103733924248935,0.0,-0.9881086508174785,-6.224389103355983,4.9961261204303975,-0.060901966037023865,-0.006884110882332477,0.0,466.890447755992,467.5120315893092,466.3068006732855,468.3489664299009
4.020000000000002,-1.7201541990377678,-5.751392918194715,24.43826432788407,5.857904599488524,0.04603531689271101,0.0,-1.0124636434850816,-6.453323732398012,4.870121905163337,-0.027943314443765743,0.008401078520576649,0.0,429.9919375185408,431.28528749134495,427.744683056308,430.5413813351314
4.080000000000001,-1.7819112016191556,-6.148012822699652,24.732090114131022,5.855891048818956,0.04647489764856516,0.0,-1.0461046738273383,-6.767385700424583,4.922748813623722,-0.048211382301374846,0.00508517343795106,0.0,490.5955948777541,490.3491502859273,490.90529046283615,489.39824577678223
4.14,-1.8454261017686564,-6.561183698563711,25.02373390057793,5.853247411190907,0.04661158928999143,0.0,-1.0710833132348505,-7.005548044622483,4.798446899804269,-0.03683914468823294,-0.0040283464872707155,0.0,434.3559190628211,433.59068020764005,433.7883706886684,434.7413975096121
4.199999999999998,-1.9104750625888727,-6.989056168242004,25.308512862976116,5.850884469297325,0.04644483737537808,0.0,-1.0972005060568877,-7.2573877086694445,4.69378648875087,-0.04502592204883367,-0.0003909880959812697,0.0,441.5592456990758,441.85935546674193,442.00123514795433,441.32501468022537
